Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21
1245;AJINOMOTO 1;AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.;46.344.354/0001-54;25.299,807;21.254,709;20.618,544;22.422,678;24.095,691;23.374,963;22.997,102;24.245,038;24.602,820;23.205,913;23.550,679;23.952,607
1247;VISTEON;VISTEON SISTEMAS AUTOMOTIVOS LTDA.;03.509.521/0001-67;1.650,757;1.501,561;1.684,158;1.515,225;1.569,086;1.296,220;1.218,622;1.307,090;1.407,664;1.418,238;1.662,032;0,000
1252;PRYSMIAN SORO;PRYSMIAN CABOS E SISTEMAS DO BRASIL S/A;61.150.751/0091-35;3.046,669;2.985,544;3.210,479;2.975,825;2.917,256;2.908,170;3.000,521;2.808,721;2.565,582;2.656,569;2.635,506;2.106,307
1253;PPE FIOS;PPE FIOS ESMALTADOS S.A;62.255.682/0001-30;3.519,346;3.381,966;3.775,795;3.607,321;3.763,093;3.819,843;3.808,856;3.722,482;3.726,270;3.822,434;3.510,648;2.751,040
1254;NATURA;INDUSTRIA E COMERCIO DE COSMETICOS NATURA LTDA;00.190.373/0001-72;3.065,877;2.739,772;3.056,873;2.666,935;2.573,503;2.495,056;2.378,105;2.528,056;2.670,965;2.586,911;2.628,474;2.572,417
1255;VOLKSWAGEN;VOLKSWAGEN DO BRASIL INDUSTRIA DE VEICULOS AUTOMOTORES LTDA;59.104.422/0001-50;20.750,975;18.638,530;18.168,833;18.759,588;17.943,264;12.128,751;15.438,305;18.479,782;17.086,003;15.820,984;14.352,814;16.874,002
1256;AIR LIQUIDE SP;AIR LIQUIDE BRASIL LTDA;00.331.788/0001-19;18.330,467;17.930,497;19.811,883;18.758,012;18.346,833;16.153,170;14.757,070;17.687,424;17.781,330;17.600,605;18.017,743;19.721,183
1257;PAPIRUS;PAPIRUS INDUSTRIA DE PAPEL SA;60.856.077/0001-90;4.077,712;3.735,194;4.269,660;4.137,572;4.229,877;3.771,710;3.432,321;4.180,843;4.100,007;4.208,205;4.161,849;4.389,923
1258;INPA;SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS S.A.;23.524.952/0001-00;6.106,970;5.513,432;5.974,590;5.893,044;6.009,427;5.469,924;6.078,598;6.166,037;5.561,082;6.064,150;5.786,253;5.892,044
1259;OXICAP;OXICAP INDUSTRIA DE GASES LTDA.;43.117.399/0001-06;13.317,282;10.270,671;13.450,359;12.247,153;11.345,276;12.608,459;13.169,992;13.177,501;12.804,817;13.520,121;12.836,778;13.465,777
1261;IPAPER;SYLVAMO DO BRASIL LTDA.;52.736.949/0001-58;19.479,395;17.268,454;19.779,825;18.635,401;20.463,530;18.407,446;18.267,519;19.169,001;18.985,186;19.391,373;19.454,325;19.854,074
1264;YPE-QUIMICA;QUIMICA AMPARO LTDA;43.461.789/0001-90;11.014,150;10.132,182;11.947,797;9.761,407;10.326,639;10.092,740;11.134,415;10.885,319;10.153,149;10.310,036;10.678,829;11.375,994
1269;CPTM;COMPANHIA PAULISTA DE TRENS METROPOLITANOS - CPTM;71.832.679/0001-23;34.752,074;30.821,331;34.004,661;29.489,874;30.597,619;28.954,618;29.505,516;31.040,685;31.464,344;30.633,612;31.641,780;33.752,710
1271;ELFUSA;ELFUSA GERAL DE ELETROFUSAO LTDA;59.752.048/0001-07;18.978,704;18.318,899;19.250,110;18.554,008;18.953,057;19.040,741;19.486,325;18.375,173;15.465,977;17.981,778;18.708,090;20.468,014
1275;EKA BAHIA;NOURYON PULP AND PERFORMANCE INDUSTRIA QUIMICA BAHIA LTDA;05.869.996/0001-90;22.954,836;20.365,880;24.730,953;24.393,397;25.685,672;22.873,403;22.231,451;22.431,099;23.870,877;24.429,902;22.594,273;23.667,621
1277;FORD;FORD MOTOR COMPANY BRASIL LTDA;03.470.727/0001-20;2.145,053;1.618,108;2.408,924;1.345,126;1.098,905;374,901;361,506;288,527;260,317;265,250;240,740;233,146
1280;TECUMSEH;TECUMSEH DO BRASIL LTDA;45.361.425/0001-64;7.140,279;7.644,781;8.932,541;8.052,124;8.336,127;7.843,003;7.741,903;7.600,963;8.326,187;9.039,235;8.478,072;8.025,162
1283;RADICI;RADICIFIBRAS INDUSTRIA E COMERCIO LTDA;02.663.810/0001-53;2.826,320;2.571,290;2.851,415;2.651,838;2.758,226;2.723,362;2.772,835;2.707,157;2.730,899;2.966,317;2.654,002;1.674,110
1289;VISCOFAN;VISCOFAN DO BRASIL SOCIEDADE COMERCIAL E IND. LTDA.;65.019.655/0003-19;2.212,012;1.971,624;2.162,480;2.064,183;2.051,126;1.998,489;2.018,181;2.053,765;2.058,902;2.162,889;1.908,340;2.188,207
1291;ALCAN ALUMINA;ALCAN ALUMINA LTDA;06.959.319/0001-25;2.114,906;2.282,334;2.267,742;1.686,336;2.170,765;2.161,112;3.630,188;3.315,415;2.996,969;3.686,920;3.738,012;3.011,595
1292;HONDA;HONDA AUTOMOVEIS DO BRASIL LTDA;01.192.333/0001-22;4.698,475;3.843,973;4.591,152;4.048,457;4.733,677;4.251,761;3.977,350;4.721,875;4.703,327;4.430,161;4.190,807;3.582,689
1295;SOUZA CRUZ;SOUZA CRUZ LTDA;33.009.911/0018-87;4.128,165;3.824,695;4.245,622;3.801,453;4.145,302;4.093,705;4.020,372;4.099,026;4.029,931;4.334,270;4.340,696;0,000
1298;KS PISTOES;KSPG AUTOMOTIVE BRAZIL LTDA.;57.576.274/0001-40;5.060,650;4.921,139;5.607,661;5.285,835;5.476,216;5.128,835;5.587,227;5.552,176;5.364,815;5.174,211;5.105,233;4.557,623
1300;DOHLER;DOHLER S.A.;84.683.408/0001-03;5.178,054;5.001,478;5.350,160;4.666,695;5.191,632;5.069,718;5.208,657;5.273,120;5.090,041;5.181,873;4.790,033;4.045,359
1301;COMFIO;COMFIO COMPANHIA CATARINENSE DE FIACAO;82.607.847/0001-01;4.074,242;3.833,437;4.333,931;3.648,076;4.000,300;3.830,690;3.802,625;3.871,692;3.781,322;0,000;0,000;0,000
1306;DEDINI;DEDINI S/A INDUSTRIAS DE BASE EM RECUPERACAO JUDICIAL;50.109.271/0014-72;3.271,176;2.833,201;3.346,121;3.062,166;3.527,845;3.220,894;3.519,455;3.445,503;3.213,178;3.271,563;3.347,107;3.304,708
1321;AIR PRODUCTS;AIR PRODUCTS BRASIL LTDA.;43.843.358/0001-99;12.041,038;11.204,742;12.451,273;12.416,807;12.718,102;12.130,240;12.346,117;12.351,157;11.644,079;12.196,797;11.831,738;10.966,619
1322;NITRIFLEX;NITRIFLEX S A INDUSTRIA E COMERCIO;42.147.496/0001-70;1.876,323;1.562,299;1.977,165;1.848,352;1.975,221;1.892,316;2.048,873;2.070,779;1.853,537;1.948,868;1.886,483;1.753,576
1323;TREIBACHER;IMERYS FUSED MINERALS SALTO LTDA.;03.625.966/0001-02;8.019,950;6.855,944;6.999,219;7.346,893;7.020,597;7.354,609;7.317,883;7.266,189;6.996,204;7.000,075;7.890,178;7.712,887
1324;SILICON;NOVA ERA SILICON S/A;19.795.665/0001-67;16.797,291;16.363,851;18.092,343;17.340,789;18.122,649;17.512,860;17.848,153;17.637,829;17.071,976;17.669,633;17.516,376;18.063,825
1327;VOITH PAPER;VOITH PAPER MAQUINAS E EQUIPAMENTOS LTDA;61.243.119/0001-80;1.321,448;1.233,635;1.406,730;1.208,707;1.276,827;1.125,545;1.195,663;1.221,176;1.153,891;1.136,058;1.145,575;1.014,346
1330;ALBRAS;ALBRAS ALUMINIO BRASILEIRO S/A;05.053.020/0003-06;582.613,948;536.045,130;602.638,488;586.143,262;611.116,875;587.237,256;604.850,243;607.850,352;585.984,514;599.698,190;584.518,803;607.893,596
1332;ARAUCO PAINEIS;ARAUCO INDUSTRIA DE PAINEIS S.A.;00.606.549/0001-24;14.675,669;9.975,252;14.347,175;14.456,404;14.695,502;13.853,883;13.855,136;10.201,366;13.767,413;14.140,360;13.915,423;14.123,158
1333;MILI 3 BARRAS;MILI S/A;78.908.266/0002-05;13.766,560;13.795,771;15.552,667;14.511,155;15.844,902;14.141,384;15.261,219;15.827,109;14.580,247;10.980,816;13.835,110;16.855,507
1343;MAROMBI ALIMENTOS;MAROMBI ALIMENTOS LTDA;03.950.587/0001-98;1.053,444;873,782;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1347;CIMENTO ITAMBE;CIA DE CIMENTO ITAMBE;76.630.573/0001-60;18.062,849;16.995,837;23.182,164;19.450,945;24.269,572;23.815,883;21.510,458;21.341,522;22.643,190;22.012,901;20.338,434;23.756,442
1349;ALUNORTE;ALUNORTE ALUMINA DO NORTE DO BRASIL S/A;05.848.387/0001-54;70.784,294;89.703,240;82.584,602;99.962,343;104.154,142;79.894,001;58.116,597;80.698,813;89.485,746;87.170,058;81.798,286;79.866,141
1358;FIBRAPLAC;FIBRAPLAC PAINEIS DE MADEIRA LTDA;04.176.791/0001-66;11.504,289;10.456,329;11.190,656;11.954,880;8.204,596;10.960,151;12.246,449;12.333,956;12.072,514;11.611,650;11.394,698;11.316,302
1360;ABC PLAZA SHOP;CONDOMINIO GRAND PLAZA SHOPPING;01.993.418/0001-00;2.319,940;2.166,868;1.428,266;1.271,480;1.869,233;1.758,226;1.808,859;1.966,364;2.080,196;2.059,472;2.156,623;2.506,764
1361;BRACELL BA;BRACELL BAHIA SPECIALTY CELLULOSE S.A.;69.037.133/0001-39;2.783,344;3.558,644;4.119,764;5.470,457;6.492,365;5.933,335;3.207,084;4.457,247;4.010,099;4.535,272;4.539,661;5.916,650
1363;SCHULZ;SCHULZ S/A;84.693.183/0001-68;16.967,182;17.984,148;20.044,501;17.992,629;18.303,504;17.949,760;16.029,689;19.927,655;19.659,056;16.949,560;17.292,020;12.597,972
1364;SANTHER MATRIZ;SANTHER FABRICA DE PAPEL SANTA THEREZINHA S/A;61.101.895/0001-45;17.049,999;15.892,781;15.984,323;14.072,680;17.645,868;15.180,770;13.906,218;14.216,369;14.749,990;16.035,650;14.896,113;16.319,400
1365;PARAMOUNT STA;PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO SA;61.565.222/0003-08;1.795,005;1.712,097;1.993,451;1.808,492;1.801,964;1.798,557;1.775,460;1.827,637;1.923,112;1.853,172;1.928,472;1.832,133
1367;ALTONA;ELECTRO ACO ALTONA S A;82.643.537/0001-34;2.643,922;2.993,840;3.521,734;3.279,371;3.625,810;3.734,869;3.677,976;3.646,741;3.639,814;3.538,888;3.545,286;3.537,442
1368;PLAST CREME EI;PLASTICOS CREMER SA;82.726.316/0001-20;232,720;225,675;244,617;223,760;235,372;244,186;258,840;259,668;256,724;262,804;253,013;262,763
1372;BOSCH;ROBERT BOSCH LIMITADA;45.990.181/0001-89;5.488,412;5.128,844;5.790,671;5.178,815;5.195,540;4.857,137;4.808,870;5.053,086;5.118,210;4.831,994;4.760,824;4.486,064
1373;CREMER;CREMER S.A.;82.641.325/0001-18;3.668,161;3.601,707;4.107,252;3.583,209;3.618,481;3.519,793;3.778,851;3.712,524;3.422,064;3.502,851;3.539,741;3.657,971
1374;SAMA;SAMA S.A. - MINERACOES ASSOCIADAS EM RECUPERACAO JUDICIAL;15.104.599/0001-80;3.640,434;3.988,821;5.120,068;4.116,273;4.622,752;4.123,654;4.542,741;3.326,418;4.171,790;3.440,011;4.809,581;2.654,847
1377;SG CANALIZACAO BARRA MANSA;SAINT-GOBAIN CANALIZACAO LTDA;28.672.087/0001-62;6.841,952;6.583,334;7.726,961;6.889,717;7.588,900;6.961,926;6.592,882;6.239,995;6.373,529;6.840,903;6.756,789;2.084,050
1380;PARAMOUNT SUL;PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO SA;61.565.222/0013-80;1.574,837;1.499,360;1.666,123;1.484,852;1.484,916;1.476,691;1.532,204;1.449,041;1.522,954;1.661,982;1.762,913;1.738,124
1382;INDUPA;UNIPAR INDUPA DO BRASIL S.A.;61.460.325/0001-41;58.244,676;48.864,652;60.560,045;15.519,933;7.393,326;45.210,336;55.884,402;57.565,362;55.699,778;58.976,433;58.445,239;55.467,314
1383;KLABIN;KLABIN S.A.;89.637.490/0001-45;7.295,295;6.598,336;7.432,356;7.161,093;7.456,729;7.118,529;7.033,608;7.179,565;7.131,409;7.111,171;6.879,579;6.280,443
1384;KIMBERLY CLARK;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0001-21;19.518,473;17.593,295;20.824,121;19.550,854;19.718,568;18.774,335;18.726,720;20.410,121;20.458,349;20.947,128;19.878,771;19.312,676
1389;MMCOFAP;MARELLI COFAP DO BRASIL LTDA.;02.865.246/0001-51;2.965,504;2.807,521;3.201,963;2.954,764;3.159,339;3.092,099;3.135,479;3.056,835;3.024,268;2.864,126;2.865,516;2.518,863
1395;SUZANO MUCURI CARGA;SUZANO S.A.;16.404.287/0001-55;131,897;463,103;1.179,322;879,440;1.736,631;371,893;83,880;588,735;10,803;115,938;2.533,368;390,793
1400;GM SCS;GENERAL MOTORS DO BRASIL LTDA;59.275.792/0001-50;19.978,069;16.408,319;20.242,227;18.423,681;19.603,760;14.628,146;10.997,277;14.386,726;17.204,405;16.523,971;19.301,174;15.458,732
1401;OBER;OBER SA INDUSTRIA E COMERCIO;43.238.138/0001-36;3.374,495;3.465,280;3.930,287;3.148,027;3.338,144;3.657,253;3.597,172;3.299,185;3.554,957;3.587,363;3.564,063;2.474,077
1402;CLARIOS;CLARIOS ENERGY SOLUTIONS BRASIL LTDA;01.376.079/0001-12;7.527,537;7.213,310;7.905,765;7.515,193;7.925,908;7.734,612;7.972,740;7.783,810;7.501,714;7.641,724;7.475,768;5.461,812
1405;VILLARES SUMAR;VILLARES METALS SA;42.566.752/0004-07;18.270,329;18.661,923;17.367,315;19.797,022;20.462,858;20.136,597;21.331,241;20.977,781;20.597,286;20.650,280;19.869,650;20.456,615
1407;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;46.068.425/0001-33;5.067,246;4.607,584;5.191,696;4.313,268;4.248,065;4.023,724;3.922,020;4.260,571;4.964,450;4.835,456;5.152,056;5.147,691
1409;EATON;EATON LTDA;54.625.819/0001-73;5.589,045;5.353,973;5.861,065;5.596,804;5.606,393;5.360,416;5.807,976;6.047,925;5.857,843;5.688,265;5.764,562;5.681,061
1410;CARGILL MAIRIN;CARGILL AGRICOLA S A;60.498.706/0078-36;1.895,274;1.464,604;1.740,409;1.447,118;1.898,938;1.653,441;1.716,537;1.560,538;1.874,275;1.661,415;1.409,507;1.711,727
1413;SANTISTA WORK;SANTISTA TEXTIL LTDA.;61.520.607/0001-97;8.991,422;9.919,979;10.802,573;9.782,198;10.132,554;9.792,263;10.250,221;10.233,680;10.406,406;10.855,889;10.549,027;6.988,907
1415;ARLANXEO TSR CAXIAS;ARLANXEO BRASIL S.A.;29.667.227/0001-77;16.233,716;13.378,608;15.411,963;13.883,785;12.325,250;16.072,931;16.093,604;16.490,391;13.786,049;14.345,740;14.958,548;12.923,033
1417;WHEATON MATRIZ;WHEATON BRASIL VIDROS LTDA.;60.750.056/0001-95;8.476,001;7.485,676;8.444,243;8.249,695;7.630,325;7.186,454;7.386,951;7.973,815;8.021,601;8.157,946;6.570,526;6.598,738
1418;MAHLE SBC;MAHLE METAL LEVE S.A.;60.476.884/0017-44;2.898,708;2.921,966;3.408,554;3.011,861;3.045,658;3.158,038;3.031,569;2.969,988;2.913,823;2.783,058;2.682,189;1.764,982
1423;KODAK;KODAK BRASILEIRA COMERCIO DE PRODUTOS PARA IMAGEM E SERVICOS LTDA;61.186.938/0001-32;496,032;466,929;514,136;439,725;442,836;413,095;383,643;386,259;376,818;359,933;377,847;373,596
1426;FERBASA;CIA DE FERRO LIGAS DA BAHIA FERBASA;15.141.799/0001-03;157.696,913;140.382,724;161.539,249;154.362,535;162.469,100;140.043,369;160.152,828;163.331,664;158.076,627;163.116,787;157.744,158;162.928,284
1434;FAGOR;FAGOR EDERLAN BRASILEIRA AUTO-PECAS LTDA.;61.082.723/0001-71;4.015,114;3.735,486;4.068,735;4.049,710;3.835,517;3.541,496;3.925,146;4.274,539;3.892,900;3.220,764;3.857,481;2.602,548
1435;TRONOX BAHIA;TRONOX PIGMENTOS DO BRASIL S.A;15.115.504/0001-24;5.154,144;4.661,250;5.071,517;4.826,724;3.624,888;4.236,732;4.250,566;5.049,802;4.761,425;3.563,398;3.555,036;4.398,538
1439;COCAMAR;COCAMAR COOPERATIVA AGROINDUSTRIAL;79.114.450/0001-65;3.045,193;3.737,563;4.125,799;3.590,170;430,599;391,992;471,106;233,213;1.412,479;5.618,450;3.507,913;1.741,466
1442;CBD;COMPANHIA BRASILEIRA DE DISTRIBUICAO;47.508.411/0001-56;47.406,169;42.283,683;47.354,203;40.642,130;39.037,073;36.188,169;35.100,217;38.230,203;42.600,377;42.653,548;44.071,785;46.570,822
1446;ARMCO;ARMCO DO BRASIL S/A;71.586.952/0001-87;1.906,848;1.675,944;1.902,725;1.957,473;1.932,151;1.770,957;1.786,641;1.948,646;1.888,811;1.865,870;2.034,824;1.517,758
1448;HEINEKEN ITU;HNK BR INDUSTRIA DE BEBIDAS LTDA.;50.221.019/0001-36;5.998,175;5.643,389;5.927,312;5.250,068;5.508,702;4.805,252;4.097,619;4.863,343;5.208,478;5.091,806;5.391,547;5.681,300
1458;NORFIL;NORFIL S/A INDUSTRIA TEXTIL;02.341.494/0001-01;10.580,612;9.529,164;11.134,489;10.523,238;10.152,164;10.441,216;10.794,663;10.215,527;9.794,379;10.575,267;10.124,100;8.299,582
1459;VICUNHA IV;VICUNHA TEXTIL S/A.;07.332.190/0001-93;8.742,888;8.300,556;9.399,198;8.629,940;8.346,475;8.780,696;8.933,750;8.785,630;8.532,659;8.808,406;8.281,058;5.624,638
1460;DURAMETAL;DURAMETAL LTDA;07.041.007/0001-09;5.779,620;6.522,195;7.076,701;6.751,979;7.094,838;7.296,422;7.594,471;7.662,041;7.087,423;7.354,803;6.531,457;5.337,842
1472;KOMATSU;KOMATSU DO BRASIL LTDA;44.410.199/0001-00;2.842,676;2.570,863;2.981,977;2.908,086;2.987,875;2.969,304;2.825,658;1.631,150;3.022,266;3.040,863;2.715,929;2.470,050
1473;BASF;BASF SA;48.539.407/0001-18;9.407,880;10.061,388;10.494,884;9.392,492;9.530,660;9.126,484;9.905,251;10.470,215;10.239,853;10.313,127;9.776,735;8.619,943
1476;OMI-ZILLO;OMI DO BRASIL TEXTIL S.A.;51.422.970/0001-16;15,304;14,282;16,146;15,153;15,340;14,974;15,178;13,966;14,826;14,194;13,368;17,026
1477;SENDAS;SENDAS DISTRIBUIDORA S/A;06.057.223/0001-71;24.940,183;23.351,249;26.518,508;23.246,162;22.107,946;20.483,150;20.289,688;22.494,612;25.341,224;25.799,268;26.672,931;30.152,507
1479;CECRISA MAT;CECRISA REVESTIMENTOS CERAMICOS S.A;79.655.916/0001-30;7.709,896;6.902,893;7.756,950;7.814,242;8.166,098;8.052,796;0,000;0,000;0,000;0,000;0,000;0,000
1481;DELPHI;APTIV MANUFATURA E SERVICOS DE DISTRIBUICAO LTDA.;00.857.758/0001-40;191,316;194,549;221,255;195,744;199,839;150,282;121,391;128,019;186,046;155,193;169,835;158,128
1482;DURA AUTO;DURA AUTOMOTIVE SYSTEMS DO BRASIL LTDA;57.501.207/0001-67;198,652;168,969;192,003;165,490;174,774;163,783;138,290;161,650;172,470;165,848;176,133;139,480
1485;ELIANE;ELIANE REVESTIMENTOS CERAMICOS LTDA;86.532.538/0001-62;4.925,295;4.421,095;4.931,414;4.830,174;5.049,361;4.923,900;5.119,149;5.113,773;4.998,925;5.223,834;5.133,018;5.251,950
1492;MEXICHEM SP;MEXICHEM BRASIL INDUSTRIA DE TRANSFORMACAO PLASTICA LTDA;58.514.928/0033-51;3.147,329;3.217,457;3.621,864;3.770,141;3.510,732;3.377,769;3.120,164;3.151,799;2.834,614;3.063,983;3.066,384;2.486,043
1495;TRAMONTINA MULTI CL;TRAMONTINA MULTI S/A;88.037.668/0001-54;2.160,852;2.215,175;2.648,759;2.508,690;2.664,279;2.505,186;2.682,855;2.644,365;2.451,831;2.471,557;2.312,475;1.946,250
1504;ZF;ZF DO BRASIL LTDA.;59.280.685/0001-10;5.268,311;5.026,783;5.379,478;5.173,286;5.469,637;5.175,766;5.342,242;5.467,661;5.387,730;5.180,698;5.061,252;4.709,464
1509;TKMCL;THYSSENKRUPP METALURGICA CAMPO LIMPO LTDA;50.942.135/0001-44;14.212,534;12.982,165;13.974,533;13.815,719;14.853,966;14.197,867;13.665,403;14.046,211;13.774,242;13.194,987;13.257,333;8.479,848
1511;PHIBRO;PHIBRO SAUDE ANIMAL INTERNACIONAL LTDA.;04.076.904/0001-51;6.966,105;6.078,026;6.342,035;6.434,602;6.392,037;6.319,911;6.427,107;6.686,141;6.565,043;6.475,257;6.425,508;6.196,562
1512;VERACEL;VERACEL CELULOSE S.A.;40.551.996/0001-48;1.423,812;0,000;0,135;1.515,862;665,516;1.771,753;1.314,141;0,000;76,579;0,070;35.382,745;27.352,582
1513;MINAS TENIS;MINAS TENIS CLUBE;17.217.951/0001-10;195,037;281,552;152,198;112,787;357,893;350,685;353,610;346,003;302,069;306,864;303,505;291,441
1517;CECIL;CECIL S/A - LAMINACAO DE METAIS;61.554.028/0001-65;3.518,760;3.462,863;3.924,336;4.005,798;3.826,924;3.995,728;4.044,431;3.708,188;3.702,201;3.434,355;3.490,190;3.075,956
1519;SAO MARCO;SAO MARCO INDUSTRIA E COMERCIO LTDA;54.022.744/0001-36;2.676,371;2.732,799;3.066,140;2.627,022;3.093,036;2.654,141;2.618,211;3.079,766;2.675,716;2.709,404;2.744,703;1.789,442
1520;NEOVIA MG;NEOVIA NUTRICAO E SAUDE ANIMAL LTDA.;18.631.739/0001-67;2.334,778;1.984,338;2.544,795;2.239,938;2.383,789;2.482,327;2.358,877;2.459,878;2.249,871;2.331,579;2.220,109;2.318,246
1526;IMERYS R CAPIM;IMERYS RIO CAPIM CAULIM S.A.;16.532.798/0001-52;10.211,259;9.181,080;10.085,554;8.282,383;6.417,263;7.744,740;8.085,156;7.276,090;7.602,610;4.128,332;9.785,391;10.073,178
1531;SANTANA;SANTANA TEXTIL S.A - EM RECUPERACAO JUDICIAL;72.418.478/0001-47;5.591,218;5.606,720;6.201,952;5.996,835;6.270,125;6.158,171;6.345,798;6.421,245;6.201,006;6.413,866;5.983,200;2.965,759
1536;MONSANTO;MONSANTO DO BRASIL LTDA;64.858.525/0002-26;5.036,729;4.847,743;4.550,538;4.813,816;5.326,885;4.843,570;2.909,087;4.553,660;3.364,578;4.778,983;5.246,257;5.199,518
1538;TEREFTALICOS;TEREFTALICOS INDUSTRIAS QUIMICAS LTDA;57.617.565/0001-30;71,496;64,446;67,053;62,028;61,280;58,733;55,407;57,420;58,398;60,912;64,725;70,280
1548;SOUZA CRUZ RS;SOUZA CRUZ LTDA;33.009.911/0352-77;1.920,582;1.638,088;1.864,410;1.709,386;1.588,768;1.551,254;1.530,559;1.535,587;1.501,526;1.562,878;1.651,752;1.596,550
1555;ARVINMERITOR;MERITOR DO BRASIL SISTEMAS AUTOMOTIVOS LTDA.;56.669.187/0009-22;2.817,726;2.880,781;3.208,216;2.958,228;3.313,199;3.125,473;3.341,092;3.395,558;3.270,298;3.298,883;3.079,292;2.828,629
1560;FA FILIAL MEC;FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.;16.701.716/0033-33;6.571,401;6.180,902;7.198,367;6.768,642;7.319,130;7.070,468;7.061,019;7.100,895;7.112,130;5.611,373;5.369,103;4.273,113
1561;SADA SIDER;SADA SIDERURGIA LTDA;06.069.703/0001-52;5.274,128;5.237,723;5.842,053;5.657,467;5.697,536;5.656,983;5.637,187;5.672,478;4.831,640;4.527,933;5.052,427;4.140,156
1564;AMSTED MATRIZ;AMSTED-MAXION FUNDICAO E EQUIPAMENTOS FERROVIARIOS S/A;01.599.436/0001-01;14.413,493;13.987,125;15.416,068;14.479,294;15.111,658;14.872,512;14.710,650;14.927,554;14.890,931;14.937,129;14.239,928;12.122,195
1571;CEB DISTRIBUIC;NEOENERGIA DISTRIBUICAO BRASILIA S.A.;07.522.669/0001-92;561.203,674;501.716,780;556.666,761;539.356,704;552.618,597;524.797,702;519.390,024;542.952,275;582.703,979;581.950,815;532.079,322;546.360,661
1580;LEF PISOS;LEF PISOS E REVESTIMENTOS S.A.;74.423.880/0001-45;6.532,823;5.764,525;6.625,027;6.532,141;6.610,350;6.068,785;6.608,645;6.704,919;6.465,297;6.679,909;6.291,347;6.164,952
1581;TABOCA;MINERACAO TABOCA S A;34.019.992/0001-10;3.505,079;2.828,141;3.705,460;3.308,884;3.336,049;3.287,990;3.291,345;1.894,259;3.243,967;3.486,552;2.911,258;3.413,382
1582;MAXIFORJA;MAXIFORJA COMPONENTES AUTOMOTIVOS LTDA;88.303.375/0001-71;3.134,505;3.030,440;3.797,295;3.507,122;3.563,893;3.255,473;3.697,280;3.781,033;3.473,470;3.574,441;3.338,266;2.150,989
1586;CINPAL;CINPAL COMPANHIA INDUSTRIAL DE PECAS PARA AUTOMOVEIS;49.656.192/0001-88;3.932,152;3.596,288;4.275,565;4.631,141;4.679,605;4.460,397;4.510,326;4.824,676;4.513,607;4.216,587;4.342,158;4.159,527
1587;INTERSHOPGUA;CONDOMINIO CIVIL DO INTERNACIONAL GUARULHOS SHOPPING CENTER;01.677.206/0001-13;2.175,899;2.085,778;1.436,946;1.339,899;1.879,139;1.820,092;1.777,663;1.925,509;2.054,151;2.096,560;2.144,881;2.396,710
1594;MWL BRASIL;MWL BRASIL RODAS & EIXOS LTDA EM RECUPERACAO JUDICIAL;03.234.027/0001-37;1.236,302;1.863,164;2.777,357;1.816,968;2.542,188;2.631,778;2.356,299;2.580,574;1.975,037;2.373,625;1.760,079;1.254,947
1602;ROBERT BOSCH;ROBERT BOSCH DIRECAO AUTOMOTIVA LTDA;01.930.685/0001-38;988,805;998,832;1.084,799;972,140;988,068;979,964;1.019,444;1.025,185;985,176;971,405;997,336;742,238
1603;LABORTEX;LABORTEX ADMINISTRACAO E PARTICIPACOES LTDA;57.494.239/0001-82;2,150;1,811;2,095;1,853;2,400;2,633;2,558;2,531;1,442;0,198;0,000;0,000
1604;INYLBRA;INYLBRA INDUSTRIA E COMERCIO LTDA;59.135.509/0001-94;236,010;173,599;183,158;140,398;188,918;220,031;222,539;207,640;210,397;206,076;245,365;167,953
1609;UNIFORJA;COOP. CENTRAL DE PROD. INDL. DE TRAB. EM METALURGIA - UNIFORJA;04.136.535/0001-45;2.299,395;2.248,977;2.476,857;2.267,856;2.489,914;2.362,543;2.645,500;2.625,797;2.526,851;2.450,583;2.335,562;2.315,247
1610;CENTER NORTE;CENTER NORTE S/A CONSTRUCAO EMPREEND ADM E PARTICIPACAO;45.246.402/0001-09;3.426,455;3.179,673;2.101,639;1.870,362;2.587,412;2.450,628;2.418,012;2.669,611;3.041,158;2.894,452;3.131,306;3.480,596
1622;SIEMENS LTDA;SIEMENS ENERGY BRASIL LTDA.;44.013.159/0001-16;1.721,295;1.520,948;1.804,399;1.603,762;1.730,690;1.477,766;1.513,082;1.570,643;1.556,016;1.512,055;1.643,094;1.517,801
